,adg
5366,46724585188
5367,62589383945
5368,62589383945
5369,114160420489
5370,1251244614171704
5371,62589383945
5372,46724587148
5373,46724581628
5374,62589383945
5375,62589383945
5376,62589383945
5377,62589383945
5378,58613330770
5379,58613330770
5380,62589383945
5381,61477462765
5382,62589383945
5383,114160420489
5384,46724581628
5385,62589383945
5386,65960618775
5387,46724587148
5388,62589383945
5389,62589461225
5390,46724581628
5391,54995539343
5392,46724581628
5393,46724585188
5394,62589383945
5395,62589383945
5396,54995539343
5397,46724581628
5398,46724581628
5399,118216881010
5400,126733863767
5401,126733863807
5402,46724581628
5403,46724581628
5404,62589383945
5405,46724581428
5406,46724581628
5407,63912889335
5408,62589383945
5409,62589383945
5410,46724581628
5411,46724581628
5412,62589383945
5413,62589383945
5414,46724581428
5415,46724581628
5416,63912889335
5417,62589383945
5418,46724581628
5419,46724588388
5420,126733864047
5421,46724587148
5422,65960618775
5423,46724587148
5424,46724581628
5425,64092328045
5426,46724581628
5427,58527968130
5428,61477462725
5429,62589383945
5430,46724581628
5431,46724585188
5432,46724581628
5433,61477462725
5434,77157998339
5435,46724582828
5436,56880991425
5437,61477462725
5438,46724581628
5439,64092328045
5440,46724581628
5441,46724587148
5442,46724581628
5443,46724581628
5444,46724587148
5445,46724582828
5446,62589383945
5447,62589383945
5448,46724585188
5449,46724581628
5450,46724581628
5451,46724581428
5452,46724581428
5453,46724581628
5454,62589383945
5455,46724587148
5456,62589383945
5457,62589383945
5458,64092327965
5459,46724581628
5460,68028003073
5461,46724581628
5462,59797137541
5463,46724581628
5464,63912889335
5465,62589383945
5466,58527617970
5467,126733863807
5468,46724581628
5469,46724581628
5470,62589383945
5471,46724581628
5472,46724581628
5473,62589383945
5474,65960618775
5475,62589383945
5476,67441804237
5477,46724581628
5478,62589383945
5479,117339281195
5480,46724581628
5481,46724584708
5482,62589383945
5483,46724581628
5484,46724581628
5485,46724581628
5486,62589383945
5487,65960618575
5488,67025934670
5489,62589383945
5490,64322688885
5491,46724581628
5492,126733863807
5493,46724581628
5494,46724581628
5495,118216881010
5496,62589383945
5497,46724581628
5498,61474768742
5499,62589383945
5500,51242788069
5501,46724584708
5502,46724581628
5503,46724581628
5504,46724581628
5505,46724587148
5506,63912889335
5507,62589383945
5508,62589383945
5509,65960618375
5510,46724587148
5511,1253443637512218
5512,46724581628
5513,46724581628
5514,46724581628
5515,46724581628
5516,62589383945
5517,65960619255
5518,64322688885
5519,46724581628
5520,46724581628
5521,46724581628
5522,46724585188
5523,62589383945
5524,118216881010
5525,126733863807
5526,64322688885
5527,63912889335
5528,63912889335
5529,46724581628
5530,62589383945
5531,46724581628
5532,46724587148
5533,46724581628
5534,46724587148
5535,46724581428
5536,106303760844
5537,64092327965
5538,62589383945
5539,46724581628
5540,62589383945
5541,63912889335
5542,60556557005
5543,46724587148
5544,46724581428
5545,65960618775
5546,46724581628
5547,62589383945
5548,46724587148
5549,62589383945
5550,62589383945
5551,63912889335
5552,46724581628
5553,62589383945
5554,62589383945
5555,46724581628
5556,62589383945
5557,64322688885
5558,62589383945
5559,46724585188
5560,62589383945
5561,46724581628
5562,46724584708
5563,54995537263
5564,46724587148
5565,46724581628
5566,46724581428
5567,46724587148
5568,62589383945
5569,46724584708
5570,1251244614171704
5571,46724581428
5572,46724581628
5573,46724581628
5574,62589383945
5575,46724581628
5576,46724587148
5577,62589383945
5578,62589383945
5579,46724581628
5580,126733864047
5581,46724581628
5582,46724587148
5583,46724581628
5584,54995537263
5585,46724581428
5586,46724587148
5587,46724581628
5588,65960618775
5589,46724581628
5590,63912889335
5591,65960618375
5592,62589383945
5593,63912889335
5594,62589383945
5595,46724587148
5596,46724581628
5597,62589383945
5598,46724581628
5599,46724581628
5600,63912889335
5601,62589383945
5602,46724581628
5603,46724581628
5604,46724581628
5605,46724587148
5606,58527617970
5607,77157998339
5608,64322688885
5609,63912889335
5610,46724581628
5611,126733863807
5612,62589383945
5613,46724584708
5614,46724581628
5615,65960618775
5616,62589383945
5617,58527617970
5618,62589383945
5619,62589383945
5620,46724581428
5621,46724581628
5622,63912889335
5623,62589383945
5624,62589482065
5625,46724581628
5626,62589383945
5627,73019156532
5628,46724585188
5629,73019156532
5630,46724581628
5631,67277037573
5632,62589383945
5633,126733863807
5634,46724585188
5635,62589383945
5636,46724581628
5637,65960618775
5638,62589383945
5639,126733863807
5640,46724581628
5641,46724581428
5642,46724584708
5643,46724581628
5644,46724581628
5645,46724581628
5646,62589383945
5647,65960618775
5648,46724581628
5649,46724587148
5650,46724587148
5651,62589383945
5652,46724581628
5653,46724581628
5654,62589383945
5655,62589383945
5656,46724581628
5657,46724585188
5658,126242467412
5659,46724587148
5660,46724581628
5661,77157998339
5662,62589383945
5663,46724581628
5664,46724581428
5665,106303760844
5666,63912889335
5667,61477462725
5668,46724581628
5669,62589383945
5670,68027715993
5671,77157998339
5672,46724581628
5673,46724581628
5674,118216881010
5675,46724581428
5676,62589383945
5677,62589383945
5678,61477462765
5679,62589383945
5680,63348451389
5681,46724581628
5682,62589383945
5683,46724581628
5684,46724581628
5685,46724581628
5686,46724581628
5687,46724581628
5688,46724581628
5689,126733863807
5690,62589383945
5691,118216880810
5692,46724581628
5693,46724581628
5694,46724581628
5695,46724581428
5696,46724581628
5697,46724581628
5698,68027715993
5699,46724585188
5700,65960618775
5701,126733863807
5702,54995537263
5703,46724581628
5704,46724581628
5705,46724581628
5706,46724581628
5707,65960618775
5708,46724585188
5709,62589383945
5710,46724587148
5711,62589383945
5712,62589383945
5713,62589383945
5714,62589383945
5715,46724581628
5716,46724581628
5717,46724581628
5718,73019156532
5719,126733863807
5720,46724587148
5721,46724581628
5722,67275878133
5723,63912889335
5724,46724581628
5725,46724581628
5726,62589383945
5727,46724581628
5728,62589383945
5729,62589383945
5730,62589383945
5731,62589383945
5732,46724581628
5733,62589383945
5734,46724581428
5735,62589383945
5736,46724581628
5737,46724585188
5738,46724585188
5739,46724584708
5740,62589383945
5741,62589383945
5742,62589383945
5743,62589383945
5744,46724581628
5745,46724581628
5746,65960618375
5747,46724581628
5748,46724581628
5749,46724581628
5750,46724581628
5751,62589383945
5752,46724581628
5753,46724581628
5754,62589383945
5755,46724581628
5756,46724581628
5757,62589383945
5758,62589383945
5759,46724581628
5760,126242467572
5761,46724581628
5762,61477462725
5763,46724581428
5764,63912889335
5765,46724587148
5766,46724581628
5767,46724581628
5768,65960618775
5769,62589383945
5770,62589383945
5771,126733864047
5772,46724581628
5773,46724587148
5774,63912889335
5775,46724585188
5776,46724581628
5777,62589383945
5778,62699232466
5779,62589383945
5780,46724581428
5781,46724584708
5782,46724581628
5783,62589383945
5784,46724585188
5785,46724581428
5786,126733863807
5787,46724581428
5788,46724581628
5789,46724581628
5790,46724587148
5791,46724581428
5792,62589383945
5793,46724581628
5794,46724581628
5795,61477462765
5796,64322688885
5797,64322688885
5798,46724581628
5799,46724581428
5800,46724581628
5801,46724581428
5802,62589383945
5803,62589383945
5804,62589383945
5805,64322688885
5806,54995539343
5807,64092328045
5808,46724581628
5809,46724581628
5810,46724581628
5811,46724581428
5812,73019156532
5813,58527617970
5814,62589383945
5815,62589383945
5816,62589383945
5817,64092327965
5818,62589383945
5819,62589383945
5820,46724581628
5821,62589383945
5822,46724581628
5823,62589383945
5824,62589383945
5825,46724584708
5826,46724581628
5827,46724581628
5828,64092328045
5829,46724581628
5830,62589383945
5831,46724581628
5832,46724581628
5833,114160420529
5834,46724581628
5835,46724581628
5836,62589383945
5837,46724581628
5838,63912889335
5839,46724581628
5840,62589383945
5841,46724581628
5842,118216881010
5843,62589383945
5844,62589383945
5845,54995539343
5846,46724581628
5847,62589383945
5848,46724581628
5849,46724587148
5850,46724581628
5851,46724587148
5852,46724587148
5853,62589461265
5854,46724581628
5855,62589461265
5856,46724581628
5857,62589383945
5858,46724584708
5859,1244647544802098
5860,62589383945
5861,46724585188
5862,126242467572
5863,68027716073
5864,63912889335
5865,62589383945
5866,46724587148
5867,62589383945
5868,46724581628
5869,46724581628
5870,46724587148
5871,46724587148
5872,46724581628
5873,46724581428
5874,46724581628
5875,62589383945
5876,46724581628
5877,64092327965
5878,114160420489
5879,46724581628
5880,46724581628
5881,46724581628
5882,46724581628
5883,62589383945
5884,62589383945
5885,46724581628
5886,46724581628
5887,46724581628
5888,62589383945
5889,46724581628
5890,62589383945
5891,46724581428
5892,46724581628
5893,46724587148
5894,54995537263
5895,46724587148
5896,61477462725
5897,46724587148
5898,46724581628
5899,46724581428
5900,46724581628
5901,61474768742
5902,61474768742
5903,46724581628
5904,46724581628
5905,46724581628
5906,46724585188
5907,59797137541
5908,62589383945
5909,46724581628
5910,46724581428
5911,46724581628
5912,62589383945
5913,46724581628
5914,62589383945
5915,46724581628
5916,118216881010
5917,46724584708
5918,46724581428
5919,46724584708
5920,46724581628
5921,62589482065
5922,62589460945
5923,62589383945
5924,62589383945
5925,63912889335
5926,46724581628
5927,46724585188
5928,46724581628
5929,62589383945
5930,62589383945
5931,46724581628
5932,65960618775
5933,46724581628
5934,62589383945
5935,46724581628
5936,65960618375
5937,46724581628
5938,64092327765
5939,65960618775
5940,46724587148
5941,119574666889
5942,46724585188
5943,46724585188
5944,73019156532
5945,62589383945
5946,63912889335
5947,61477462725
5948,46724584708
5949,46724581628
5950,46724585188
5951,69331918055
5952,46724581628
5953,61477462725
5954,46724581628
5955,54995537223
5956,46724581628
5957,46724581628
5958,58527617970
5959,73019156532
5960,46724581628
5961,62589460945
5962,60556557005
5963,58527617970
5964,126733864047
5965,62589383945
5966,46724587148
5967,65960618775
5968,46724581628
5969,126733864047
5970,46724587148
5971,62589383945
5972,46724581628
5973,46724582828
5974,46724587148
5975,46724585188
5976,46724581628
5977,46724581628
5978,62589383945
5979,61477462725
5980,126733864207
5981,62589383945
5982,62589383945
5983,61477462765
5984,62589383945
5985,46724581628
5986,58527617970
5987,62589383945
5988,63912889335
5989,61477462725
5990,62589383945
5991,46724581628
5992,46724581628
5993,73019156532
5994,62589383945
5995,126242467572
5996,46724587148
5997,62589383945
5998,64092328045
5999,118216881010
6000,62589383945
6001,46724581628
6002,46724584708
6003,46724581628
6004,126733863807
6005,118216881290
6006,46724581628
6007,46724581628
6008,46724581628
6009,62589383945
6010,62589383945
6011,46724581628
6012,46724581628
6013,64092327565
6014,46724581428
6015,61477462725
6016,73019156532
6017,62589383945
6018,46724581628
6019,126733863807
6020,46724581628
6021,126733864047
6022,46724581628
6023,61477462725
6024,62589383945
6025,46724581628
6026,126733863807
6027,46724581628
6028,126733863807
6029,68563611488
6030,46724581628
6031,62589383945
6032,69331918055
6033,63912889335
6034,46724581628
6035,62589383945
6036,46724581628
6037,46724581628
6038,46724587148
6039,46724585188
6040,63912889335
6041,61477462765
6042,46724581628
6043,62589383945
6044,46724585188
6045,46724581628
6046,62589383945
6047,62589383945
6048,62589383945
6049,62589383945
6050,62589460945
6051,46724581628
6052,62589383945
6053,64092328045
6054,69127825369
6055,46724585188
6056,62589383945
6057,46724587148
6058,62589383945
6059,46724581628
6060,64092328045
6061,67277037573
6062,46724581628
6063,62589383945
6064,46724581628
6065,46724587148
6066,46724581628
6067,126733864047
6068,62589383945
6069,63912889335
6070,63912889335
6071,46724581628
6072,46724585188
6073,58527617970
6074,46724581628
6075,62589383945
6076,46724581628
6077,62589383945
6078,61477462725
6079,54995538903
6080,63912889335
6081,62589383945
6082,62589383945
6083,46724581628
6084,46724581428
6085,61477462725
6086,62589383945
6087,62699232466
6088,46724585188
6089,46724585188
6090,62589383945
6091,68652743208
6092,65960618775
6093,69331918055
6094,46724587148
6095,58527968130
6096,46724585188
6097,46724581428
6098,62589383945
6099,46724581628
6100,62589383945
6101,64322688885
6102,64629789553
6103,69331918055
6104,61477462765
6105,46724581628
6106,46724587148
6107,69987197944
6108,62589383945
6109,46724581628
6110,62589383945
6111,62589383945
6112,62589383945
6113,62589383945
6114,46724581428
6115,46724581628
6116,61477462725
6117,54995536543
6118,46724581628
6119,106303760844
6120,62589383945
6121,62589383945
6122,46724581628
6123,46724587148
6124,62589383945
6125,69331918055
6126,46724581628
6127,46724581628
6128,46724581628
6129,61474769502
6130,54995539183
6131,46724581628
6132,62589383945
6133,126733863807
6134,62699238386
6135,63912889335
6136,46724581628
6137,64092327525
6138,46724581628
6139,68028003073
6140,62589383945
6141,62589383945
6142,46724581628
6143,46724581628
6144,46724581628
6145,46724587148
6146,46724581628
6147,46724581628
6148,54995537263
6149,62589383945
6150,46724581628
6151,46724585188
6152,62589383945
6153,65960618375
6154,62589383945
6155,126733863807
6156,67277037573
6157,46724581628
6158,46724581628
6159,58527617970
6160,62589383945
6161,62589383945
6162,62589383945
6163,46724584708
6164,46724581628
6165,67275878133
6166,46724581628
6167,62589383945
6168,46724581628
6169,46724581628
6170,54995537503
6171,118216881010
6172,67275878133
6173,54995539343
6174,69331918055
6175,46724581428
6176,46724581428
6177,62589383945
6178,46724584708
6179,119574666889
6180,46724584708
6181,61477462725
6182,46724581628
6183,106303760844
6184,58527617970
6185,46724581628
6186,60556557005
6187,46724587148
6188,46724581428
6189,62589383945
6190,62589383945
6191,46724587148
6192,54995539343
6193,46724581628
6194,62589383945
6195,46724581628
6196,126733863807
6197,73019156532
6198,46724585188
6199,46724581428
6200,58527617970
6201,46724581628
6202,46724587148
6203,62589383945
6204,62589383945
6205,65960618375
6206,46724581628
6207,68028002873
6208,46724587148
6209,106303760844
6210,62589383945
6211,54995537263
6212,126242467572
6213,62589383945
6214,62589383945
6215,126733863807
6216,54995537263
6217,62589383945
6218,46724581628
6219,64092327565
6220,124865734793
6221,62589383945
6222,62589383945
6223,62589383945
6224,126733863807
6225,62589383945
6226,46724581628
6227,60556557005
6228,73019156532
6229,64092327965
6230,126733863807
6231,73019156532
6232,61477462725
6233,62589383945
6234,46724581628
6235,54995537263
6236,46724584708
6237,69331918055
6238,62589383945
6239,46724581628
6240,46724582828
6241,62589383945
6242,46724581628
6243,64322688685
6244,46724581628
6245,46724581628
6246,62589383945
6247,46724581628
6248,46724581628
6249,62589383945
6250,62589383945
6251,68909885020
6252,62589383945
6253,46724581628
6254,46724581428
6255,46724581628
6256,62589383945
6257,46724587148
6258,46724585188
6259,126242468132
6260,46724581628
6261,62589383945
6262,46724581628
6263,64092327565
6264,61474768742
6265,46724581628
6266,54995537263
6267,62589383945
6268,62589383945
6269,46724581428
6270,46724587148
6271,1255642660632844
6272,46724581628
6273,67025934670
6274,64322688885
6275,126242467572
6276,62589383945
6277,46724581628
6278,62589383945
6279,46724587148
6280,126733863807
6281,46724581628
6282,63912889335
6283,46724581628
6284,46724581628
6285,46724581628
6286,61477462725
6287,118216881010
6288,62589383945
6289,59797137541
6290,46724581628
6291,46724581628
6292,46724581628
6293,126733863807
6294,63912889335
6295,46724585188
6296,46724581628
6297,46724581628
6298,46724585188
6299,46724587148
6300,62589383945
6301,46724581628
6302,62589383945
6303,62589383945
6304,126733863807
6305,46724581628
6306,46724581628
6307,62589383945
6308,46724581628
6309,118216881010
6310,46724581628
6311,62589383945
6312,46724581628
6313,46724581428
6314,64092327565
6315,67277037573
6316,62589383945
6317,46724582828
6318,46724581628
6319,46724581628
6320,118216881010
6321,46724581628
6322,46724585188
6323,62589383945
6324,46724581628
6325,62589383945
6326,46724581628
6327,62589383945
6328,62589383945
6329,63912889335
6330,126733864207
6331,46724581628
6332,46724581428
6333,58527617970
6334,46724581628
6335,62589383945
6336,117339281275
6337,61477462725
6338,46724581628
6339,46724581628
6340,46724585188
6341,118216881010
6342,68563611488
6343,46724581628
6344,58527617970
6345,46724581628
6346,46724581628
6347,46724581628
6348,62589461265
6349,46724581628
6350,62589383945
6351,46724581628
6352,46724585188
6353,46724585188
6354,46724581628
6355,62589383945
6356,61477462765
6357,46724581628
6358,62589383945
6359,62589383945
6360,46724581628
6361,46724581628
6362,62589383945
6363,46724581428
6364,62589383945
6365,46724581428
6366,62589383945
6367,62589383945
6368,69331918055
6369,62589383945
6370,62589383945
6371,62589383945
6372,58527617970
6373,46724581628
6374,46724581428
6375,62589383945
6376,46724581628
6377,62589383945
6378,46724581628
6379,64092327965
6380,64092327965
6381,46724584708
6382,46724581628
6383,62589383945
6384,46724581628
6385,64092327965
6386,62589383945
6387,62589383945
6388,46724581628
6389,62589383945
6390,61477462725
6391,62589383945
6392,126733863807
6393,63912889335
6394,62589383945
6395,54995539343
6396,62589383945
6397,46724581628
6398,46724585188
6399,46724581628
6400,106303760844
6401,46724581628
6402,62589383945
6403,64092327565
6404,46724584708
6405,62589383945
6406,46724581628
6407,56880991425
6408,64092328045
6409,46724581628
6410,46724581628
6411,126242467572
6412,46724585188
6413,51242788069
6414,46724581628
6415,46724587148
6416,62589383945
6417,118216881010
6418,46724587148
6419,62589383945
6420,46724587148
6421,46724587148
6422,46724581628
6423,46724581628
6424,46724581628
6425,46724585188
6426,46724581628
6427,62589383945
6428,46724581628
6429,46724581628
6430,62589383945
6431,62589383945
6432,46724581628
6433,46724581628
6434,46724587148
6435,46724581628
6436,62589383945
6437,46724581628
6438,46724581628
6439,46724585188
6440,46724581628
6441,62589461265
6442,46724581628
6443,62589460945
6444,62589383945
6445,67275878133
6446,62589383945
6447,46724581628
6448,46724584708
6449,46724581628
6450,65960618775
6451,46724581628
6452,67275878133
6453,46724581628
6454,46724581628
6455,68027714833
6456,65960618775
6457,46724581628
6458,46724581628
6459,62589383945
6460,62699232466
6461,46724581628
6462,46724585188
6463,65960618775
6464,46724581628
6465,62589383945
6466,46724581628
6467,46724581628
6468,46724585188
6469,61477462725
6470,46724581628
6471,46724581628
6472,126733863807
6473,62589383945
6474,59797137541
6475,46724581628
6476,46724581428
6477,118216881010
6478,58527617970
6479,58527617970
6480,58527617970
6481,69331918055
6482,60556557005
6483,46724581628
6484,46724581628
6485,46724584708
6486,46724581628
6487,46724581628
6488,46724587148
6489,62589383945
6490,46724581628
6491,62589383945
6492,62589383945
6493,62589383945
6494,46724581628
6495,46724581628
6496,46724584708
6497,65960618775
6498,46724581628
6499,46724581628
6500,46724581628
6501,62589383945
6502,62589383945
6503,46724581628
6504,61474768742
6505,46724581428
6506,46724581628
6507,46724581628
6508,126733863727
6509,46724581628
6510,62589383945
6511,46724581628
6512,118216881290
6513,46724581628
6514,62589383945
6515,62589383945
6516,46724581628
6517,46724585188
6518,46724587148
6519,46724587148
6520,46724585188
6521,117339281275
6522,62589383945
6523,62589383945
6524,46724581628
6525,67441804237
6526,46724581628
6527,46724581628
6528,65960618775
6529,46724581628
6530,46724581628
6531,62589383945
6532,62589383945
6533,46724581428
6534,62589383945
6535,65960618775
6536,46724581628
6537,46724581628
6538,62589383945
6539,46724581628
6540,46724581628
6541,46724581428
6542,69331918055
6543,62589383945
6544,46724581628
6545,46724581628
6546,62589383945
6547,46724584708
6548,62589383945
6549,46724581628
6550,46724581628
6551,46724581628
6552,61477462725
6553,63912889335
6554,64322688885
6555,46724581628
6556,62589383945
6557,46724581628
6558,46724581628
6559,62589383945
6560,46724581628
6561,46724581628
6562,46724581628
6563,46724581628
6564,63912889335
6565,46724581628
6566,46724581628
6567,46724581628
6568,46724581628
6569,46724587148
6570,62589383945
6571,46724581628
6572,46724585188
6573,46724581628
6574,62589383945
6575,46724587148
6576,46724587148
6577,46724581628
6578,46724585188
6579,126733863807
6580,46724581628
6581,64092327565
6582,62589383945
6583,46724585188
6584,46724581628
6585,46724581628
6586,46724581628
6587,64322688885
6588,46724581628
6589,62589383945
6590,46724581628
6591,46724581628
6592,126242467572
6593,46724581628
6594,58527617970
6595,62589383945
6596,46724581628
6597,46724581428
6598,46724587148
6599,46724581628
6600,46724581628
6601,64322688885
6602,46724581628
6603,46724581628
6604,46724581628
6605,46724581628
6606,46724581628
6607,46724581628
6608,46724587148
6609,54995537263
6610,61477462725
6611,46724581628
6612,46724581628
6613,126733863807
6614,46724581428
6615,46724581628
6616,46724587148
6617,46724581628
6618,62589383945
6619,46724581628
6620,46724587148
6621,46724581628
6622,62589383945
6623,46724581628
6624,68578547466
6625,46724581628
6626,46724581628
6627,46724581628
6628,46724581628
6629,46724581628
6630,46724584708
6631,56880991425
6632,62589383945
6633,46724581628
6634,46724584708
6635,46724584708
6636,61477462725
6637,62589383945
6638,46724587148
6639,46724581628
6640,46724581628
6641,62589383945
6642,62589383945
6643,65960618775
6644,46724581628
6645,46724581628
6646,46724581628
6647,46724581628
6648,62589383945
6649,46724581428
6650,46724584708
6651,62589383945
6652,62589383945
6653,46724581628
6654,126242467412
6655,62589383945
6656,62589383945
6657,46724581628
6658,62589383945
6659,62589383945
6660,46724585188
6661,46724581628
6662,46724581628
6663,62589383945
6664,46724581628
6665,46724581628
6666,46724581628
6667,62589383945
6668,46724581628
6669,46724587148
6670,46724581628
6671,46724581628
6672,46724581628
6673,118216881010
6674,46724581628
6675,62589383945
6676,62589383945
6677,62589383945
6678,46724581628
6679,46724581628
6680,64322688885
6681,54995537263
6682,46724581628
6683,46724581628
6684,46724581628
6685,46724581628
6686,46724585188
6687,62589383945
6688,62589383945
6689,46724581628
6690,46724581628
6691,46724581428
6692,46724581428
6693,46724581628
6694,62589383945
6695,46724581628
6696,46724581628
6697,46724581628
6698,46724581628
6699,62589383945
6700,46724581628
6701,67275878133
6702,46724581428
6703,62589383945
6704,62589383945
6705,46724581428
6706,46724581628
6707,46724581628
6708,64092328045
6709,62589383945
6710,119574666889
6711,68652743168
6712,1244647544802482
6713,64092327765
6714,62589383945
6715,126242467412
6716,46724581628
6717,46724581628
6718,126242467412
6719,73019156532
6720,73019156532
6721,62589383945
6722,62589383945
6723,46724581628
6724,46724581628
6725,46724581628
6726,46724587148
6727,62589383945
6728,46724581628
6729,46724581628
6730,46724581628
6731,64092327965
6732,46724581628
6733,61477462765
6734,46724585188
6735,69331918055
6736,56880991425
6737,62589383945
6738,46724581628
6739,46724581628
6740,63912889335
6741,46724585188
6742,46724581628
6743,62589383945
6744,46724581628
6745,46724581628
6746,46724585188
6747,62589383945
6748,62589383945
6749,62589383945
6750,46724585188
6751,126242467572
6752,46724581628
6753,68652743208
6754,46724581628
6755,46724581628
6756,46724581628
6757,62589383945
6758,64629789553
6759,118216881010
6760,46724581628
6761,63912889335
6762,64092327565
6763,46724581628
6764,62589383945
6765,46724581628
6766,118216881250
6767,62589383945
6768,63912889335
6769,46724587148
6770,62589383945
6771,64092328045
6772,63912889335
6773,46724581428
6774,64629789553
6775,62589383945
6776,46724587148
6777,58856003200
6778,46724581628
6779,68652743168
6780,46724581428
6781,46724581628
6782,46724581628
6783,46724587148
6784,46724581628
6785,46724581628
6786,58527617970
6787,58527617970
6788,126242467572
6789,46724581628
6790,62589383945
6791,67277037573
6792,46724581628
6793,62589383945
6794,46724581628
6795,62589383945
6796,46724581628
6797,62589383945
6798,46724581628
6799,62589383945
6800,62589383945
6801,54995537263
6802,46724587148
6803,56880991425
6804,62589383945
6805,62589383945
6806,62589383945
6807,46724581628
6808,46724581628
6809,62589383945
6810,46724581628
6811,62589383945
6812,62589383945
6813,46724581628
6814,62589383945
6815,46724581628
6816,62589383945
6817,58613330770
6818,46724585188
6819,62589383945
6820,46724581628
6821,63912889335
6822,46724581628
6823,106303760844
6824,46724585188
6825,46724581428
6826,46724585188
6827,67025934670
6828,46724581628
6829,46724581628
6830,46724581628
6831,46724581628
6832,62589383945
6833,46724581428
6834,61477462725
6835,46724581628
6836,64092328045
6837,65960618775
6838,46724587148
6839,46724581628
6840,62589383945
6841,67025934670
6842,46724588388
6843,46724581628
6844,63912889335
6845,62589383945
6846,46724581628
6847,46724581628
6848,67441804237
6849,46724581628
6850,65960618775
6851,46724581628
6852,46724581628
6853,62589383945
6854,46724581628
6855,126733863807
6856,46724581628
6857,46724581628
6858,126733863807
6859,46724581628
6860,46724581628
6861,46724581628
6862,64092327525
6863,46724581628
6864,64092327525
6865,46724581628
6866,62589383945
6867,106303760844
6868,46724581628
6869,46724587148
6870,46724581628
6871,65960618775
6872,46724581428
6873,46724581628
6874,65960618775
6875,46724581428
6876,63912889335
6877,46724587148
6878,62589383945
6879,46724581628
6880,46724581628
6881,64092327525
6882,46724581628
6883,62589383945
6884,69331918055
6885,46724581628
6886,46724585508
6887,46724587148
6888,46724587148
6889,59797137541
6890,46724581628
6891,46724581628
6892,106303760844
6893,106303760844
6894,62589383945
6895,46724587148
6896,58527968130
6897,46724584708
6898,68652743208
6899,46724581628
6900,62589383945
6901,63912889335
6902,46724581628
6903,46724581628
6904,62589383945
6905,62589383945
6906,63912889335
6907,46724585188
6908,46724581628
6909,58613330770
6910,46724581628
6911,61477462725
6912,64092327805
6913,68652743208
6914,58613330770
6915,46724587148
6916,46724585188
6917,46724581628
6918,46724581628
6919,46724585188
6920,46724581628
6921,73019156532
6922,68652743208
6923,46724581428
6924,62589383945
6925,67025934670
6926,68652743208
6927,68652743208
6928,68652743208
6929,68652743208
6930,73019156532
6931,65960618775
6932,62589383945
6933,62589383945
6934,46724581628
6935,46724587148
6936,63912889335
6937,46724581628
6938,62589383945
6939,46724581628
6940,46724585188
6941,46724581628
6942,46724581628
6943,46724581628
6944,46724587148
6945,62589383945
6946,63912889335
6947,46724585188
6948,46724585188
6949,61477462725
6950,67441804237
6951,106303760844
6952,62589383945
6953,46724585188
6954,46724581428
6955,46724581628
6956,63912889335
6957,62589383945
6958,46724581628
6959,46724581628
6960,126242467412
6961,46724581628
6962,46724581628
6963,62699232466
6964,62589383945
6965,64629789553
6966,46724581628
6967,62589383945
6968,63912889335
6969,46724581628
6970,64629789553
6971,63912889335
6972,46724581428
6973,46724581628
6974,46724581628
6975,126242467412
6976,46724581628
6977,62589383945
6978,46724581428
6979,46724581628
6980,46724581628
6981,62589383945
6982,64092327965
6983,73019156532
6984,46724581628
6985,61477462725
6986,56880991425
6987,46724581628
6988,46724581428
6989,46724587148
6990,62589383945
6991,46724581628
6992,67277037573
6993,46724581628
6994,46724581628
6995,46724581628
6996,77157998339
6997,46724585188
6998,46724581628
6999,63912889335
7000,46724581628
7001,46724581628
7002,62589383945
7003,46724585188
7004,46724581628
7005,58613330770
7006,67277037573
7007,46724581628
7008,64629789553
7009,117339281275
7010,51242788069
7011,62589383945
7012,46724581628
7013,73019156532
7014,64092327565
7015,63912889335
7016,46724581628
7017,73019156532
7018,46724581628
7019,46724581428
7020,46724585188
7021,63466490776
7022,51242788069
7023,46724585188
7024,58527968130
7025,62589383945
7026,62589383945
7027,62589383945
7028,118216881010
7029,62589383945
7030,126733863807
7031,58527617970
7032,58613330770
7033,65960618775
7034,62589383945
7035,46724581628
7036,126733864047
7037,46724581628
7038,46724581628
7039,46724587148
7040,46724581628
7041,46724581628
7042,61477462725
7043,62589383945
7044,46724581628
7045,46724585188
7046,64092327565
7047,126733863807
7048,117339281195
7049,46724585188
7050,62589383945
7051,67275878133
7052,64092327805
7053,64322688685
7054,46724585188
7055,62589460945
7056,106303760844
7057,46724581628
7058,63912889335
7059,65960618775
7060,54995537263
7061,63466490776
7062,65960618775
7063,46724581628
7064,62589383945
7065,51242788069
7066,46724581628
7067,62589383945
7068,68652743208
7069,62589383945
7070,46724581628
7071,46724584708
7072,62589383945
7073,54995536983
7074,126733863807
7075,63912889335
7076,64092328045
7077,46724585188
7078,46724581628
7079,46724581628
7080,126733864047
7081,62699238386
7082,65960618815
7083,64092327765
7084,62589383945
7085,126733863807
7086,58613330770
7087,77157998339
7088,62589383945
7089,64629789553
7090,126242467412
7091,62589383945
7092,64629789553
7093,126242468092
7094,1243548094585521
7095,46724581628
7096,46724581628
7097,62589383945
7098,46724581628
7099,46724581628
7100,64092327765
7101,46724581628
7102,62589482385
7103,60556557005
7104,106303760844
7105,54995537263
7106,62589383945
7107,46724581628
7108,62589383945
7109,62589383945
7110,62589383945
7111,63912889335
7112,68652743208
